,outcome,redTeam1,redTeam1R,redTeam2,redTeam2R,redTeam3,redTeam3R,redTeam4,redTeam4R,redTeam5,redTeam5R,blueTeam1,blueTeam1R,blueTeam2,blueTeam2R,blueTeam3,blueTeam3R,blueTeam4,blueTeam4R,blueTeam5,blueTeam5R
0,0,78,TOP,200,JUNGLE,163,MIDDLE,145,BOTTOM,89,UTILITY,111,TOP,30,JUNGLE,39,MIDDLE,81,BOTTOM,26,UTILITY
0,1,145,TOP,121,JUNGLE,163,MIDDLE,236,BOTTOM,78,UTILITY,4,TOP,64,JUNGLE,7,MIDDLE,29,BOTTOM,526,UTILITY
0,1,27,TOP,30,JUNGLE,777,MIDDLE,221,BOTTOM,26,UTILITY,62,TOP,141,JUNGLE,910,MIDDLE,145,BOTTOM,111,UTILITY
0,1,67,TOP,200,JUNGLE,910,MIDDLE,18,BOTTOM,12,UTILITY,84,TOP,76,JUNGLE,950,MIDDLE,145,BOTTOM,78,UTILITY
0,1,92,TOP,120,JUNGLE,26,MIDDLE,115,BOTTOM,143,UTILITY,58,TOP,64,JUNGLE,7,MIDDLE,888,UTILITY,901,BOTTOM
0,1,236,TOP,163,JUNGLE,517,MIDDLE,498,BOTTOM,497,UTILITY,897,TOP,104,JUNGLE,69,MIDDLE,81,BOTTOM,127,UTILITY
0,0,36,TOP,104,JUNGLE,81,MIDDLE,22,BOTTOM,902,UTILITY,234,JUNGLE,84,TOP,18,MIDDLE,236,BOTTOM,267,UTILITY
0,1,8,TOP,60,JUNGLE,777,MIDDLE,81,BOTTOM,12,UTILITY,80,TOP,63,JUNGLE,84,MIDDLE,21,BOTTOM,89,UTILITY
0,1,36,TOP,64,JUNGLE,112,MIDDLE,222,BOTTOM,412,UTILITY,119,TOP,78,JUNGLE,901,MIDDLE,429,BOTTOM,12,UTILITY
0,1,82,TOP,141,JUNGLE,86,MIDDLE,222,BOTTOM,412,UTILITY,6,TOP,200,JUNGLE,18,MIDDLE,910,BOTTOM,37,UTILITY
0,1,24,TOP,203,JUNGLE,134,MIDDLE,222,BOTTOM,201,UTILITY,6,TOP,876,JUNGLE,61,MIDDLE,145,BOTTOM,497,UTILITY
0,0,126,TOP,64,JUNGLE,101,MIDDLE,21,BOTTOM,111,UTILITY,58,TOP,163,JUNGLE,61,MIDDLE,145,BOTTOM,555,UTILITY
0,1,84,TOP,64,JUNGLE,145,MIDDLE,29,BOTTOM,53,UTILITY,24,TOP,33,JUNGLE,115,MIDDLE,222,BOTTOM,117,UTILITY
0,1,106,TOP,64,JUNGLE,7,MIDDLE,81,BOTTOM,432,UTILITY,80,TOP,76,JUNGLE,18,MIDDLE,222,BOTTOM,555,UTILITY
0,1,429,TOP,120,JUNGLE,127,MIDDLE,222,BOTTOM,36,UTILITY,238,TOP,876,JUNGLE,7,MIDDLE,145,BOTTOM,16,UTILITY
0,0,114,TOP,68,JUNGLE,517,MIDDLE,222,BOTTOM,78,UTILITY,77,TOP,107,JUNGLE,23,MIDDLE,81,BOTTOM,26,UTILITY
0,1,133,TOP,33,JUNGLE,42,MIDDLE,901,BOTTOM,910,UTILITY,58,TOP,30,JUNGLE,236,MIDDLE,21,BOTTOM,16,UTILITY
0,1,33,TOP,64,JUNGLE,777,MIDDLE,67,BOTTOM,72,UTILITY,429,TOP,876,JUNGLE,18,MIDDLE,21,BOTTOM,12,UTILITY
0,0,33,JUNGLE,126,TOP,84,MIDDLE,222,BOTTOM,89,UTILITY,114,TOP,42,MIDDLE,77,JUNGLE,63,BOTTOM,267,UTILITY
0,1,54,TOP,56,JUNGLE,34,MIDDLE,21,BOTTOM,111,UTILITY,429,TOP,107,JUNGLE,245,MIDDLE,145,BOTTOM,555,UTILITY
0,0,54,TOP,163,JUNGLE,901,MIDDLE,22,BOTTOM,40,UTILITY,429,TOP,77,JUNGLE,81,MIDDLE,119,BOTTOM,412,UTILITY
0,1,126,TOP,30,JUNGLE,42,MIDDLE,235,UTILITY,157,BOTTOM,114,TOP,25,JUNGLE,236,MIDDLE,81,BOTTOM,43,UTILITY
0,1,58,TOP,120,JUNGLE,910,MIDDLE,81,BOTTOM,143,UTILITY,164,TOP,63,JUNGLE,18,MIDDLE,21,BOTTOM,89,UTILITY
0,0,4,TOP,421,JUNGLE,910,MIDDLE,81,BOTTOM,526,UTILITY,78,TOP,143,JUNGLE,18,MIDDLE,523,BOTTOM,412,UTILITY
0,0,6,TOP,107,JUNGLE,7,MIDDLE,145,BOTTOM,89,UTILITY,164,TOP,104,JUNGLE,163,MIDDLE,81,BOTTOM,201,UTILITY
0,1,81,TOP,60,JUNGLE,42,MIDDLE,22,BOTTOM,12,UTILITY,429,TOP,421,JUNGLE,910,MIDDLE,145,BOTTOM,89,UTILITY
0,1,133,TOP,64,JUNGLE,268,MIDDLE,42,BOTTOM,526,UTILITY,58,TOP,421,JUNGLE,69,MIDDLE,119,BOTTOM,37,UTILITY
0,1,41,TOP,120,JUNGLE,7,MIDDLE,147,BOTTOM,526,UTILITY,164,TOP,76,JUNGLE,42,MIDDLE,119,BOTTOM,111,UTILITY
0,1,79,TOP,203,JUNGLE,39,MIDDLE,157,BOTTOM,78,UTILITY,114,MIDDLE,30,JUNGLE,96,BOTTOM,12,UTILITY,777,TOP
0,1,133,TOP,30,JUNGLE,236,MIDDLE,222,BOTTOM,43,UTILITY,58,TOP,120,JUNGLE,112,MIDDLE,81,BOTTOM,37,UTILITY
0,0,266,TOP,143,JUNGLE,18,MIDDLE,21,BOTTOM,111,UTILITY,142,TOP,72,JUNGLE,222,BOTTOM,236,MIDDLE,412,UTILITY
0,0,8,TOP,7,MIDDLE,141,JUNGLE,81,BOTTOM,43,UTILITY,114,TOP,203,JUNGLE,4,MIDDLE,202,BOTTOM,235,UTILITY
0,0,19,TOP,77,JUNGLE,134,MIDDLE,429,BOTTOM,875,UTILITY,114,TOP,120,JUNGLE,74,MIDDLE,895,BOTTOM,555,UTILITY
0,0,429,TOP,141,JUNGLE,8,BOTTOM,22,MIDDLE,201,UTILITY,16,TOP,143,JUNGLE,67,MIDDLE,147,BOTTOM,555,UTILITY
0,0,910,MIDDLE,234,JUNGLE,897,TOP,145,BOTTOM,111,UTILITY,114,TOP,64,JUNGLE,3,MIDDLE,81,BOTTOM,37,UTILITY
0,1,164,TOP,203,JUNGLE,1,MIDDLE,145,BOTTOM,117,UTILITY,86,TOP,120,JUNGLE,267,UTILITY,222,BOTTOM,134,MIDDLE
0,1,114,TOP,121,JUNGLE,131,MIDDLE,143,BOTTOM,235,UTILITY,5,JUNGLE,56,TOP,910,MIDDLE,42,BOTTOM,43,UTILITY
0,0,58,TOP,64,JUNGLE,81,MIDDLE,115,BOTTOM,16,UTILITY,111,TOP,25,JUNGLE,777,MIDDLE,202,BOTTOM,432,UTILITY
0,1,122,TOP,254,JUNGLE,7,MIDDLE,143,BOTTOM,12,UTILITY,4,TOP,120,JUNGLE,268,MIDDLE,222,BOTTOM,164,UTILITY
0,1,67,TOP,120,JUNGLE,134,MIDDLE,143,BOTTOM,497,UTILITY,77,TOP,203,JUNGLE,517,MIDDLE,22,BOTTOM,432,UTILITY
0,1,777,TOP,77,JUNGLE,81,MIDDLE,22,BOTTOM,555,UTILITY,516,TOP,64,JUNGLE,42,MIDDLE,143,BOTTOM,111,UTILITY
0,1,75,TOP,121,JUNGLE,245,MIDDLE,145,BOTTOM,412,UTILITY,68,TOP,42,MIDDLE,200,JUNGLE,110,BOTTOM,43,UTILITY
0,0,24,TOP,876,JUNGLE,61,MIDDLE,222,BOTTOM,412,UTILITY,516,TOP,203,JUNGLE,19,MIDDLE,29,BOTTOM,111,UTILITY
0,0,92,TOP,120,JUNGLE,18,MIDDLE,147,BOTTOM,40,UTILITY,80,TOP,30,JUNGLE,42,MIDDLE,81,BOTTOM,89,UTILITY
0,0,517,TOP,120,JUNGLE,23,MIDDLE,22,BOTTOM,99,UTILITY,54,TOP,79,JUNGLE,18,MIDDLE,81,BOTTOM,3,UTILITY
0,1,24,TOP,77,JUNGLE,7,MIDDLE,21,BOTTOM,143,UTILITY,4,TOP,59,JUNGLE,127,MIDDLE,81,BOTTOM,43,UTILITY
0,0,106,TOP,59,JUNGLE,910,MIDDLE,222,BOTTOM,43,UTILITY,36,TOP,876,JUNGLE,42,MIDDLE,143,BOTTOM,111,UTILITY
0,1,13,TOP,24,JUNGLE,236,MIDDLE,143,BOTTOM,147,UTILITY,68,TOP,5,JUNGLE,34,MIDDLE,81,BOTTOM,37,UTILITY
0,1,36,TOP,77,JUNGLE,42,MIDDLE,143,BOTTOM,432,UTILITY,8,TOP,120,JUNGLE,18,MIDDLE,147,BOTTOM,235,UTILITY
0,0,24,TOP,120,JUNGLE,18,MIDDLE,22,BOTTOM,16,UTILITY,266,TOP,30,JUNGLE,34,UTILITY,202,BOTTOM,236,MIDDLE
0,1,164,TOP,63,JUNGLE,42,MIDDLE,21,BOTTOM,78,UTILITY,221,TOP,154,JUNGLE,86,MIDDLE,147,BOTTOM,89,UTILITY
0,0,76,JUNGLE,86,TOP,3,MIDDLE,81,BOTTOM,526,UTILITY,887,TOP,203,JUNGLE,221,MIDDLE,22,BOTTOM,12,UTILITY
0,1,58,TOP,76,JUNGLE,7,MIDDLE,18,BOTTOM,37,UTILITY,80,TOP,143,JUNGLE,81,BOTTOM,42,MIDDLE,134,UTILITY
0,1,58,TOP,517,MIDDLE,76,JUNGLE,202,BOTTOM,111,UTILITY,24,TOP,61,MIDDLE,64,JUNGLE,81,BOTTOM,43,UTILITY
0,0,102,TOP,77,JUNGLE,75,MIDDLE,51,BOTTOM,25,UTILITY,42,TOP,203,JUNGLE,3,MIDDLE,901,BOTTOM,63,UTILITY
0,0,78,TOP,30,JUNGLE,238,MIDDLE,221,BOTTOM,3,UTILITY,80,TOP,76,JUNGLE,42,MIDDLE,145,BOTTOM,111,UTILITY
0,0,80,TOP,143,JUNGLE,246,MIDDLE,22,BOTTOM,147,UTILITY,68,TOP,203,JUNGLE,4,MIDDLE,202,BOTTOM,267,UTILITY
0,1,266,TOP,30,JUNGLE,236,MIDDLE,81,BOTTOM,147,UTILITY,68,TOP,427,JUNGLE,42,MIDDLE,119,BOTTOM,412,UTILITY
0,0,4,TOP,107,JUNGLE,43,UTILITY,51,BOTTOM,101,MIDDLE,85,TOP,141,JUNGLE,221,MIDDLE,111,UTILITY,99,BOTTOM
0,1,516,TOP,2,JUNGLE,517,MIDDLE,119,BOTTOM,16,UTILITY,102,TOP,80,JUNGLE,134,MIDDLE,22,BOTTOM,53,UTILITY
0,1,102,TOP,104,JUNGLE,134,MIDDLE,67,BOTTOM,497,UTILITY,119,TOP,234,JUNGLE,163,MIDDLE,221,BOTTOM,78,UTILITY
0,0,110,TOP,63,JUNGLE,236,MIDDLE,235,UTILITY,516,BOTTOM,92,TOP,76,JUNGLE,133,MIDDLE,429,BOTTOM,89,UTILITY
0,1,64,TOP,76,JUNGLE,18,MIDDLE,22,BOTTOM,147,UTILITY,84,TOP,143,JUNGLE,111,UTILITY,21,BOTTOM,236,MIDDLE
0,1,150,TOP,887,JUNGLE,42,MIDDLE,110,BOTTOM,412,UTILITY,6,TOP,76,JUNGLE,18,MIDDLE,81,BOTTOM,89,UTILITY
0,1,164,TOP,63,JUNGLE,777,MIDDLE,523,BOTTOM,432,UTILITY,78,TOP,203,JUNGLE,77,MIDDLE,222,BOTTOM,526,UTILITY
0,0,4,TOP,876,JUNGLE,18,MIDDLE,221,BOTTOM,40,UTILITY,897,TOP,30,JUNGLE,236,MIDDLE,81,BOTTOM,497,UTILITY
0,1,42,MIDDLE,876,JUNGLE,133,TOP,81,BOTTOM,12,UTILITY,122,TOP,203,JUNGLE,518,MIDDLE,202,BOTTOM,143,UTILITY
0,0,86,TOP,11,JUNGLE,7,MIDDLE,145,BOTTOM,53,UTILITY,58,TOP,20,JUNGLE,517,MIDDLE,21,BOTTOM,40,UTILITY
0,0,516,TOP,234,JUNGLE,13,MIDDLE,145,BOTTOM,111,UTILITY,420,TOP,163,JUNGLE,58,MIDDLE,22,BOTTOM,115,UTILITY
0,1,74,TOP,76,JUNGLE,80,MIDDLE,145,BOTTOM,201,UTILITY,75,TOP,63,JUNGLE,42,MIDDLE,29,BOTTOM,12,UTILITY
0,0,5,TOP,121,JUNGLE,18,MIDDLE,63,BOTTOM,111,UTILITY,106,TOP,427,JUNGLE,157,MIDDLE,147,BOTTOM,555,UTILITY
0,0,58,MIDDLE,245,JUNGLE,39,TOP,222,BOTTOM,26,UTILITY,420,TOP,63,JUNGLE,157,MIDDLE,145,BOTTOM,111,UTILITY
0,0,58,TOP,77,JUNGLE,517,MIDDLE,145,BOTTOM,117,UTILITY,897,TOP,63,JUNGLE,18,MIDDLE,523,BOTTOM,12,UTILITY
0,1,41,TOP,63,JUNGLE,950,MIDDLE,145,BOTTOM,111,UTILITY,83,TOP,203,JUNGLE,136,MIDDLE,498,BOTTOM,3,UTILITY
0,0,223,TOP,121,JUNGLE,115,MIDDLE,147,BOTTOM,497,UTILITY,58,TOP,77,JUNGLE,18,MIDDLE,112,BOTTOM,40,UTILITY
0,1,54,TOP,120,JUNGLE,7,MIDDLE,202,BOTTOM,89,UTILITY,17,TOP,90,MIDDLE,203,JUNGLE,22,BOTTOM,117,UTILITY
0,0,4,TOP,141,JUNGLE,3,MIDDLE,63,BOTTOM,555,UTILITY,84,TOP,427,JUNGLE,236,MIDDLE,81,BOTTOM,35,UTILITY
0,1,223,TOP,427,JUNGLE,42,MIDDLE,145,BOTTOM,526,UTILITY,266,TOP,234,JUNGLE,99,MIDDLE,222,BOTTOM,555,UTILITY
0,0,78,TOP,76,JUNGLE,21,BOTTOM,101,MIDDLE,89,UTILITY,126,TOP,5,JUNGLE,61,MIDDLE,115,BOTTOM,497,UTILITY
0,0,164,TOP,268,MIDDLE,143,JUNGLE,15,BOTTOM,201,UTILITY,6,TOP,63,JUNGLE,516,MIDDLE,145,BOTTOM,12,UTILITY
0,1,75,TOP,59,JUNGLE,134,MIDDLE,119,BOTTOM,910,UTILITY,62,TOP,30,JUNGLE,236,BOTTOM,234,MIDDLE,40,UTILITY
0,0,24,TOP,77,JUNGLE,81,MIDDLE,22,BOTTOM,111,UTILITY,901,TOP,203,JUNGLE,950,MIDDLE,30,BOTTOM,526,UTILITY
0,1,6,TOP,203,JUNGLE,268,MIDDLE,96,BOTTOM,16,UTILITY,234,TOP,121,JUNGLE,8,MIDDLE,21,BOTTOM,117,UTILITY
0,1,133,TOP,421,JUNGLE,142,MIDDLE,221,BOTTOM,72,UTILITY,67,TOP,143,JUNGLE,7,MIDDLE,202,BOTTOM,12,UTILITY
0,1,92,TOP,104,JUNGLE,34,MIDDLE,22,BOTTOM,40,UTILITY,164,TOP,427,JUNGLE,38,MIDDLE,81,BOTTOM,72,UTILITY
0,0,67,TOP,200,JUNGLE,103,MIDDLE,18,BOTTOM,78,UTILITY,7,MIDDLE,120,JUNGLE,27,TOP,22,BOTTOM,555,UTILITY
0,0,86,TOP,143,JUNGLE,236,MIDDLE,81,BOTTOM,164,UTILITY,897,TOP,63,JUNGLE,18,MIDDLE,221,BOTTOM,497,UTILITY
0,0,133,TOP,28,JUNGLE,126,MIDDLE,236,BOTTOM,201,UTILITY,24,TOP,76,JUNGLE,81,MIDDLE,18,BOTTOM,147,UTILITY
0,0,72,TOP,203,JUNGLE,127,MIDDLE,117,UTILITY,51,BOTTOM,6,TOP,876,JUNGLE,18,MIDDLE,53,UTILITY,221,BOTTOM
0,1,6,TOP,33,JUNGLE,4,MIDDLE,236,BOTTOM,267,UTILITY,24,TOP,64,JUNGLE,103,MIDDLE,51,BOTTOM,43,UTILITY
0,0,126,TOP,143,JUNGLE,221,MIDDLE,81,BOTTOM,147,UTILITY,69,TOP,30,JUNGLE,166,MIDDLE,145,BOTTOM,111,UTILITY
0,0,58,TOP,28,JUNGLE,22,BOTTOM,236,MIDDLE,89,UTILITY,92,TOP,121,JUNGLE,99,MIDDLE,222,BOTTOM,12,UTILITY
0,1,110,TOP,254,JUNGLE,7,MIDDLE,236,BOTTOM,267,UTILITY,67,TOP,121,JUNGLE,101,MIDDLE,81,BOTTOM,201,UTILITY
0,1,6,TOP,64,JUNGLE,45,MIDDLE,236,BOTTOM,78,UTILITY,92,TOP,254,JUNGLE,7,MIDDLE,221,BOTTOM,910,UTILITY
0,1,950,MIDDLE,245,JUNGLE,58,TOP,81,BOTTOM,89,UTILITY,240,TOP,163,JUNGLE,101,MIDDLE,145,BOTTOM,37,UTILITY
0,1,240,TOP,20,JUNGLE,69,MIDDLE,51,BOTTOM,99,UTILITY,67,TOP,517,JUNGLE,134,MIDDLE,81,BOTTOM,43,UTILITY
0,0,67,TOP,143,JUNGLE,90,MIDDLE,22,BOTTOM,902,UTILITY,164,TOP,76,JUNGLE,3,MIDDLE,119,BOTTOM,555,UTILITY
0,0,4,TOP,200,JUNGLE,42,MIDDLE,147,BOTTOM,89,UTILITY,154,TOP,78,JUNGLE,268,MIDDLE,221,BOTTOM,40,UTILITY
0,1,58,TOP,76,JUNGLE,42,MIDDLE,29,BOTTOM,117,UTILITY,221,MIDDLE,64,JUNGLE,63,BOTTOM,266,TOP,235,UTILITY
0,0,79,TOP,62,JUNGLE,42,MIDDLE,145,BOTTOM,44,UTILITY,240,TOP,77,JUNGLE,134,MIDDLE,81,BOTTOM,526,UTILITY
0,1,79,TOP,5,JUNGLE,157,MIDDLE,222,BOTTOM,518,UTILITY,36,TOP,24,JUNGLE,84,MIDDLE,895,BOTTOM,526,UTILITY
0,0,4,TOP,234,JUNGLE,7,MIDDLE,12,UTILITY,523,BOTTOM,150,TOP,30,JUNGLE,42,MIDDLE,81,BOTTOM,497,UTILITY
0,0,84,TOP,427,JUNGLE,950,MIDDLE,202,BOTTOM,147,UTILITY,268,MIDDLE,35,JUNGLE,246,TOP,22,BOTTOM,526,UTILITY
0,0,80,TOP,9,JUNGLE,711,MIDDLE,901,BOTTOM,432,UTILITY,24,TOP,30,JUNGLE,246,MIDDLE,222,BOTTOM,40,UTILITY
0,0,13,TOP,234,JUNGLE,950,MIDDLE,222,BOTTOM,147,UTILITY,85,TOP,121,JUNGLE,131,MIDDLE,81,BOTTOM,117,UTILITY
0,1,266,TOP,163,JUNGLE,950,MIDDLE,222,BOTTOM,526,UTILITY,72,TOP,203,JUNGLE,711,MIDDLE,221,BOTTOM,111,UTILITY
0,0,126,TOP,120,JUNGLE,8,MIDDLE,51,BOTTOM,89,UTILITY,516,BOTTOM,76,JUNGLE,112,MIDDLE,235,UTILITY,777,TOP
0,1,58,TOP,76,JUNGLE,18,MIDDLE,145,BOTTOM,111,UTILITY,92,TOP,113,JUNGLE,221,MIDDLE,268,BOTTOM,16,UTILITY
0,0,68,TOP,64,JUNGLE,236,MIDDLE,81,BOTTOM,267,UTILITY,266,TOP,76,JUNGLE,42,MIDDLE,145,BOTTOM,22,UTILITY
0,1,106,TOP,5,JUNGLE,136,MIDDLE,119,BOTTOM,26,UTILITY,58,TOP,64,JUNGLE,134,MIDDLE,222,BOTTOM,432,UTILITY
0,0,54,TOP,35,JUNGLE,133,MIDDLE,63,BOTTOM,267,UTILITY,126,TOP,104,JUNGLE,134,MIDDLE,29,BOTTOM,117,UTILITY
0,0,78,TOP,9,JUNGLE,157,MIDDLE,360,BOTTOM,497,UTILITY,68,TOP,234,JUNGLE,777,MIDDLE,119,BOTTOM,12,UTILITY
0,1,266,TOP,63,JUNGLE,61,MIDDLE,202,BOTTOM,89,UTILITY,41,TOP,79,JUNGLE,69,MIDDLE,236,BOTTOM,267,UTILITY
0,0,122,TOP,246,JUNGLE,42,MIDDLE,67,BOTTOM,63,UTILITY,98,TOP,887,JUNGLE,518,MIDDLE,145,BOTTOM,164,UTILITY
0,0,67,TOP,121,JUNGLE,34,MIDDLE,145,BOTTOM,526,UTILITY,122,TOP,421,JUNGLE,127,MIDDLE,222,BOTTOM,53,UTILITY
0,0,114,TOP,145,JUNGLE,777,MIDDLE,221,BOTTOM,555,UTILITY,39,TOP,5,JUNGLE,131,MIDDLE,22,BOTTOM,26,UTILITY
0,0,23,TOP,236,JUNGLE,103,MIDDLE,29,BOTTOM,111,UTILITY,67,TOP,11,JUNGLE,950,MIDDLE,112,BOTTOM,89,UTILITY
0,0,54,TOP,33,JUNGLE,42,MIDDLE,99,BOTTOM,555,UTILITY,23,TOP,30,JUNGLE,236,MIDDLE,22,BOTTOM,89,UTILITY
0,0,8,TOP,120,JUNGLE,166,MIDDLE,147,BOTTOM,37,UTILITY,85,TOP,121,JUNGLE,39,MIDDLE,202,BOTTOM,115,UTILITY
0,1,92,TOP,120,JUNGLE,18,MIDDLE,143,BOTTOM,89,UTILITY,164,TOP,63,JUNGLE,236,MIDDLE,523,BOTTOM,350,UTILITY
0,1,16,TOP,234,JUNGLE,517,MIDDLE,119,BOTTOM,555,UTILITY,19,TOP,120,JUNGLE,101,MIDDLE,221,BOTTOM,12,UTILITY
0,0,4,TOP,64,JUNGLE,68,MIDDLE,516,BOTTOM,235,UTILITY,75,TOP,121,JUNGLE,910,MIDDLE,145,BOTTOM,111,UTILITY
0,1,122,TOP,24,JUNGLE,81,BOTTOM,163,MIDDLE,40,UTILITY,516,TOP,234,JUNGLE,8,MIDDLE,145,BOTTOM,526,UTILITY
0,0,78,TOP,203,JUNGLE,112,MIDDLE,21,BOTTOM,89,UTILITY,83,TOP,91,JUNGLE,7,MIDDLE,157,BOTTOM,37,UTILITY
0,0,36,TOP,121,JUNGLE,7,MIDDLE,119,BOTTOM,80,UTILITY,122,TOP,30,JUNGLE,3,MIDDLE,145,BOTTOM,555,UTILITY
0,1,36,TOP,121,JUNGLE,518,MIDDLE,81,BOTTOM,37,UTILITY,24,TOP,203,JUNGLE,3,MIDDLE,22,BOTTOM,147,UTILITY
0,0,86,TOP,234,JUNGLE,134,MIDDLE,145,BOTTOM,111,UTILITY,85,TOP,91,JUNGLE,115,MIDDLE,221,BOTTOM,412,UTILITY
0,1,164,TOP,121,JUNGLE,238,MIDDLE,143,BOTTOM,16,UTILITY,4,TOP,120,JUNGLE,7,MIDDLE,222,BOTTOM,117,UTILITY
0,0,266,TOP,245,JUNGLE,42,MIDDLE,81,BOTTOM,432,UTILITY,164,TOP,30,JUNGLE,84,MIDDLE,18,BOTTOM,89,UTILITY
0,0,106,TOP,234,JUNGLE,103,MIDDLE,145,BOTTOM,147,UTILITY,86,TOP,154,JUNGLE,18,MIDDLE,22,BOTTOM,85,UTILITY
0,0,887,TOP,234,JUNGLE,18,MIDDLE,81,BOTTOM,34,UTILITY,84,TOP,63,JUNGLE,777,MIDDLE,145,BOTTOM,111,UTILITY
0,1,84,TOP,121,JUNGLE,777,MIDDLE,222,BOTTOM,117,UTILITY,114,TOP,910,MIDDLE,234,JUNGLE,221,BOTTOM,555,UTILITY
0,0,75,TOP,200,JUNGLE,131,MIDDLE,42,BOTTOM,111,UTILITY,98,TOP,63,JUNGLE,777,MIDDLE,99,BOTTOM,44,UTILITY
0,0,78,TOP,60,JUNGLE,18,MIDDLE,901,BOTTOM,267,UTILITY,85,TOP,101,MIDDLE,203,JUNGLE,119,BOTTOM,37,UTILITY
0,1,36,TOP,76,JUNGLE,133,MIDDLE,236,BOTTOM,111,UTILITY,234,TOP,163,JUNGLE,7,MIDDLE,202,BOTTOM,37,UTILITY
0,0,114,TOP,63,JUNGLE,910,MIDDLE,221,BOTTOM,147,UTILITY,126,TOP,154,JUNGLE,77,MIDDLE,901,BOTTOM,40,UTILITY
0,1,221,TOP,154,JUNGLE,61,MIDDLE,145,BOTTOM,497,UTILITY,86,TOP,59,JUNGLE,42,BOTTOM,518,MIDDLE,201,UTILITY
0,0,12,UTILITY,62,JUNGLE,134,MIDDLE,81,BOTTOM,67,TOP,897,TOP,200,JUNGLE,13,MIDDLE,145,BOTTOM,518,UTILITY
0,1,51,BOTTOM,33,JUNGLE,950,MIDDLE,887,TOP,43,UTILITY,36,TOP,421,JUNGLE,517,MIDDLE,81,BOTTOM,37,UTILITY
0,0,516,TOP,876,JUNGLE,81,MIDDLE,18,BOTTOM,429,UTILITY,221,TOP,5,JUNGLE,910,MIDDLE,202,BOTTOM,143,UTILITY
0,0,13,TOP,76,JUNGLE,25,MIDDLE,236,BOTTOM,267,UTILITY,72,TOP,9,JUNGLE,246,MIDDLE,99,BOTTOM,555,UTILITY
0,1,266,TOP,876,JUNGLE,99,MIDDLE,236,BOTTOM,526,UTILITY,4,TOP,106,JUNGLE,103,MIDDLE,221,BOTTOM,50,UTILITY
0,1,266,TOP,64,JUNGLE,3,MIDDLE,202,BOTTOM,43,UTILITY,92,TOP,30,JUNGLE,38,MIDDLE,145,BOTTOM,518,UTILITY
0,0,126,TOP,64,JUNGLE,38,MIDDLE,202,BOTTOM,910,UTILITY,266,TOP,203,JUNGLE,134,MIDDLE,145,BOTTOM,267,UTILITY
0,0,32,TOP,63,JUNGLE,777,MIDDLE,221,BOTTOM,117,UTILITY,266,TOP,5,JUNGLE,517,MIDDLE,236,BOTTOM,267,UTILITY
0,1,126,TOP,131,JUNGLE,18,MIDDLE,115,BOTTOM,555,UTILITY,266,TOP,63,JUNGLE,81,MIDDLE,78,UTILITY,143,BOTTOM
0,1,58,TOP,30,JUNGLE,777,MIDDLE,222,BOTTOM,164,UTILITY,83,TOP,143,JUNGLE,92,MIDDLE,81,BOTTOM,78,UTILITY
0,0,92,TOP,120,JUNGLE,910,MIDDLE,145,BOTTOM,26,UTILITY,266,TOP,141,JUNGLE,84,MIDDLE,901,BOTTOM,350,UTILITY
0,0,24,TOP,121,JUNGLE,245,MIDDLE,523,BOTTOM,432,UTILITY,31,TOP,143,JUNGLE,83,MIDDLE,202,BOTTOM,147,UTILITY
0,0,777,TOP,876,JUNGLE,18,MIDDLE,145,BOTTOM,111,UTILITY,266,TOP,121,JUNGLE,42,MIDDLE,498,BOTTOM,517,UTILITY
0,1,36,TOP,143,JUNGLE,25,MIDDLE,222,BOTTOM,78,UTILITY,68,TOP,56,JUNGLE,74,MIDDLE,516,BOTTOM,235,UTILITY
0,0,23,TOP,60,JUNGLE,42,MIDDLE,96,BOTTOM,40,UTILITY,266,TOP,59,JUNGLE,68,MIDDLE,22,BOTTOM,147,UTILITY
0,0,72,TOP,200,JUNGLE,7,MIDDLE,81,BOTTOM,40,UTILITY,266,TOP,28,JUNGLE,157,MIDDLE,221,BOTTOM,350,UTILITY
0,1,4,TOP,9,JUNGLE,236,MIDDLE,202,BOTTOM,267,UTILITY,516,TOP,421,JUNGLE,69,MIDDLE,22,BOTTOM,78,UTILITY
0,1,24,TOP,234,JUNGLE,517,MIDDLE,22,BOTTOM,201,UTILITY,41,TOP,63,JUNGLE,84,MIDDLE,221,BOTTOM,53,UTILITY
0,1,110,TOP,421,JUNGLE,42,MIDDLE,910,BOTTOM,3,UTILITY,67,TOP,9,JUNGLE,84,MIDDLE,81,BOTTOM,53,UTILITY
0,1,887,TOP,106,JUNGLE,54,MIDDLE,221,BOTTOM,117,UTILITY,82,TOP,11,JUNGLE,81,MIDDLE,901,BOTTOM,143,UTILITY
0,0,523,BOTTOM,245,JUNGLE,236,MIDDLE,164,TOP,497,UTILITY,85,TOP,106,JUNGLE,81,MIDDLE,110,BOTTOM,117,UTILITY
0,1,8,TOP,64,JUNGLE,7,MIDDLE,895,BOTTOM,201,UTILITY,67,TOP,59,JUNGLE,42,MIDDLE,145,BOTTOM,44,UTILITY
0,0,107,JUNGLE,54,TOP,154,MIDDLE,81,BOTTOM,37,UTILITY,106,TOP,64,JUNGLE,777,MIDDLE,51,BOTTOM,143,UTILITY
0,0,126,TOP,59,JUNGLE,517,MIDDLE,222,BOTTOM,432,UTILITY,85,TOP,120,JUNGLE,91,MIDDLE,81,BOTTOM,89,UTILITY
