,outcome,redTeam,blueTeam,Role
0,1,81,110,BOTTOM
0,1,117,53,UTILITY
0,1,67,897,TOP
0,1,517,64,JUNGLE
0,1,3,102,MIDDLE
0,1,15,145,BOTTOM
0,1,72,111,UTILITY
0,0,897,67,TOP
0,0,141,876,JUNGLE
0,0,157,105,MIDDLE
0,0,145,18,BOTTOM
0,0,78,526,UTILITY
0,0,164,23,TOP
0,0,11,107,JUNGLE
0,0,55,84,MIDDLE
0,0,81,145,BOTTOM
0,0,147,44,UTILITY
0,0,58,84,TOP
0,0,104,64,JUNGLE
0,0,42,18,MIDDLE
0,0,30,63,BOTTOM
0,0,43,89,UTILITY
0,1,114,875,TOP
0,1,234,64,JUNGLE
0,1,51,134,MIDDLE
0,1,360,18,BOTTOM
0,1,53,89,UTILITY
0,0,133,164,TOP
0,0,234,200,JUNGLE
0,0,134,84,MIDDLE
0,0,221,81,BOTTOM
0,0,117,267,UTILITY
0,0,429,133,TOP
0,0,121,234,JUNGLE
0,0,34,7,MIDDLE
0,0,222,63,BOTTOM
0,0,5,267,UTILITY
0,1,67,42,TOP
0,1,20,107,JUNGLE
0,1,202,518,MIDDLE
0,1,81,96,BOTTOM
0,1,9,117,UTILITY
0,1,92,901,TOP
0,1,18,104,MIDDLE
0,1,245,103,JUNGLE
0,1,45,81,BOTTOM
0,1,117,201,UTILITY
0,1,141,75,TOP
0,1,203,30,JUNGLE
0,1,134,18,MIDDLE
0,1,236,81,BOTTOM
0,1,53,111,UTILITY
0,0,36,80,TOP
0,0,876,200,JUNGLE
0,0,518,910,MIDDLE
0,0,236,147,BOTTOM
0,0,89,9,UTILITY
0,1,67,19,TOP
0,1,35,245,JUNGLE
0,1,3,221,MIDDLE
0,1,81,145,BOTTOM
0,1,89,147,UTILITY
0,0,58,61,TOP
0,0,517,526,JUNGLE
0,0,18,120,MIDDLE
0,0,81,145,BOTTOM
0,0,201,266,UTILITY
0,1,92,102,TOP
0,1,121,154,JUNGLE
0,1,711,10,MIDDLE
0,1,145,236,BOTTOM
0,1,40,44,UTILITY
0,1,6,897,TOP
0,1,876,254,JUNGLE
0,1,18,103,MIDDLE
0,1,901,81,BOTTOM
0,1,267,40,UTILITY
0,1,150,266,TOP
0,1,107,245,JUNGLE
0,1,711,91,MIDDLE
0,1,21,42,BOTTOM
0,1,526,147,UTILITY
0,1,19,164,TOP
0,1,104,63,JUNGLE
0,1,910,777,MIDDLE
0,1,221,145,BOTTOM
0,1,34,412,UTILITY
0,0,887,41,TOP
0,0,203,154,JUNGLE
0,0,202,18,MIDDLE
0,0,29,45,BOTTOM
0,0,902,54,UTILITY
0,1,268,86,TOP
0,1,154,107,JUNGLE
0,1,13,18,MIDDLE
0,1,221,30,BOTTOM
0,1,40,164,UTILITY
0,1,24,110,TOP
0,1,427,203,JUNGLE
0,1,134,7,MIDDLE
0,1,221,81,BOTTOM
0,1,53,432,UTILITY
0,1,24,164,TOP
0,1,63,876,JUNGLE
0,1,157,518,MIDDLE
0,1,221,901,BOTTOM
0,1,117,40,UTILITY
0,0,897,164,TOP
0,0,876,120,JUNGLE
0,0,7,69,MIDDLE
0,0,145,429,BOTTOM
0,0,412,37,UTILITY
0,0,6,75,TOP
0,0,234,245,JUNGLE
0,0,901,18,MIDDLE
0,0,21,145,BOTTOM
0,0,40,89,UTILITY
0,1,4,68,TOP
0,1,77,131,JUNGLE
0,1,64,236,MIDDLE
0,1,145,81,BOTTOM
0,1,235,147,UTILITY
0,1,13,133,TOP
0,1,68,99,JUNGLE
0,1,42,154,MIDDLE
0,1,21,29,BOTTOM
0,1,89,201,UTILITY
0,0,92,518,TOP
0,0,131,68,JUNGLE
0,0,777,18,MIDDLE
0,0,498,360,BOTTOM
0,0,111,44,UTILITY
0,0,54,897,TOP
0,0,30,68,JUNGLE
0,0,236,81,MIDDLE
0,0,221,119,BOTTOM
0,0,111,555,UTILITY
0,1,154,516,TOP
0,1,68,64,JUNGLE
0,1,18,42,MIDDLE
0,1,202,51,BOTTOM
0,1,43,85,UTILITY
0,0,875,240,TOP
0,0,68,245,JUNGLE
0,0,236,154,MIDDLE
0,0,222,119,BOTTOM
0,0,40,412,UTILITY
0,1,122,69,TOP
0,1,68,56,JUNGLE
0,1,18,10,MIDDLE
0,1,498,81,BOTTOM
0,1,89,72,UTILITY
0,1,150,240,TOP
0,1,68,59,MIDDLE
0,1,120,84,JUNGLE
0,1,67,145,BOTTOM
0,1,117,111,UTILITY
0,1,122,164,TOP
0,1,44,68,JUNGLE
0,1,42,777,MIDDLE
0,1,221,901,BOTTOM
0,1,350,143,UTILITY
0,0,164,39,TOP
0,0,32,102,JUNGLE
0,0,6,84,MIDDLE
0,0,26,498,UTILITY
0,0,910,350,BOTTOM
0,0,85,84,MIDDLE
0,0,120,68,JUNGLE
0,0,133,126,TOP
0,0,51,22,BOTTOM
0,0,111,497,UTILITY
0,1,98,79,TOP
0,1,68,107,JUNGLE
0,1,236,163,MIDDLE
0,1,22,202,BOTTOM
0,1,26,350,UTILITY
0,1,92,106,TOP
0,1,64,59,JUNGLE
0,1,777,136,MIDDLE
0,1,910,902,BOTTOM
0,1,12,96,UTILITY
0,1,266,69,TOP
0,1,79,5,JUNGLE
0,1,777,105,MIDDLE
0,1,147,119,BOTTOM
0,1,43,78,UTILITY
0,0,82,19,TOP
0,0,141,200,JUNGLE
0,0,157,105,MIDDLE
0,0,901,81,BOTTOM
0,0,43,147,UTILITY
0,1,24,4,TOP
0,1,200,876,JUNGLE
0,1,103,55,MIDDLE
0,1,21,81,BOTTOM
0,1,43,40,UTILITY
0,0,77,8,TOP
0,0,104,427,JUNGLE
0,0,81,91,MIDDLE
0,0,21,236,BOTTOM
0,0,78,267,UTILITY
0,0,41,516,TOP
0,0,200,113,JUNGLE
0,0,38,39,MIDDLE
0,0,145,21,BOTTOM
0,0,12,40,UTILITY
0,1,897,54,TOP
0,1,131,107,JUNGLE
0,1,81,42,MIDDLE
0,1,202,145,BOTTOM
0,1,235,43,UTILITY
0,0,143,126,TOP
0,0,104,63,JUNGLE
0,0,91,157,MIDDLE
0,0,145,221,BOTTOM
0,0,111,267,UTILITY
0,0,85,950,TOP
0,0,9,154,JUNGLE
0,0,18,54,MIDDLE
0,0,236,145,BOTTOM
0,0,412,89,UTILITY
0,1,106,80,TOP
0,1,30,35,JUNGLE
0,1,157,34,MIDDLE
0,1,21,81,BOTTOM
0,1,111,235,UTILITY
0,1,164,516,TOP
0,1,79,121,JUNGLE
0,1,157,518,MIDDLE
0,1,21,81,BOTTOM
0,1,350,432,UTILITY
0,1,17,142,TOP
0,1,427,163,JUNGLE
0,1,777,55,MIDDLE
0,1,21,202,BOTTOM
0,1,526,101,UTILITY
0,0,777,85,TOP
0,0,57,427,JUNGLE
0,0,8,42,MIDDLE
0,0,21,145,BOTTOM
0,0,89,147,UTILITY
0,0,150,266,TOP
0,0,78,9,JUNGLE
0,0,157,39,MIDDLE
0,0,145,221,BOTTOM
0,0,526,111,UTILITY
0,1,887,164,TOP
0,1,9,35,JUNGLE
0,1,42,517,MIDDLE
0,1,15,145,BOTTOM
0,1,37,154,UTILITY
0,1,74,268,TOP
0,1,121,9,JUNGLE
0,1,61,39,MIDDLE
0,1,235,81,BOTTOM
0,1,111,53,UTILITY
0,0,54,164,TOP
0,0,30,9,JUNGLE
0,0,777,39,MIDDLE
0,0,222,51,BOTTOM
0,0,89,26,UTILITY
0,0,85,777,TOP
0,0,9,5,JUNGLE
0,0,238,17,MIDDLE
0,0,119,81,BOTTOM
0,0,37,57,UTILITY
0,0,39,777,TOP
0,0,5,163,JUNGLE
0,0,38,9,MIDDLE
0,0,22,236,BOTTOM
0,0,432,267,UTILITY
0,0,24,497,TOP
0,0,57,9,JUNGLE
0,0,13,42,MIDDLE
0,0,145,67,BOTTOM
0,0,89,25,UTILITY
0,1,67,518,TOP
0,1,57,9,JUNGLE
0,1,103,910,MIDDLE
0,1,119,81,BOTTOM
0,1,89,78,UTILITY
0,0,420,92,TOP
0,0,9,121,JUNGLE
0,0,498,103,MIDDLE
0,0,119,29,BOTTOM
0,0,161,555,UTILITY
0,1,4,2,TOP
0,1,9,245,JUNGLE
0,1,34,110,MIDDLE
0,1,222,25,BOTTOM
0,1,526,72,UTILITY
0,1,24,19,TOP
0,1,9,11,JUNGLE
0,1,3,136,MIDDLE
0,1,22,221,BOTTOM
0,1,147,267,UTILITY
0,0,106,164,TOP
0,0,9,64,JUNGLE
0,0,39,74,MIDDLE
0,0,202,145,BOTTOM
0,0,43,57,UTILITY
0,1,4,72,TOP
0,1,9,121,JUNGLE
0,1,897,3,MIDDLE
0,1,81,145,BOTTOM
0,1,910,40,UTILITY
0,1,86,106,TOP
0,1,9,163,JUNGLE
0,1,112,517,MIDDLE
0,1,3,81,UTILITY
0,1,147,432,BOTTOM
0,0,126,777,TOP
0,0,254,113,JUNGLE
0,0,34,103,MIDDLE
0,0,81,222,BOTTOM
0,0,89,63,UTILITY
0,1,80,86,TOP
0,1,154,63,JUNGLE
0,1,910,79,MIDDLE
0,1,222,523,BOTTOM
0,1,518,12,UTILITY
0,1,114,81,TOP
0,1,121,63,JUNGLE
0,1,6,950,MIDDLE
0,1,910,14,BOTTOM
0,1,147,267,UTILITY
0,1,86,126,TOP
0,1,200,876,JUNGLE
0,1,245,3,MIDDLE
0,1,22,202,BOTTOM
0,1,26,89,UTILITY
0,0,78,6,TOP
0,0,245,120,JUNGLE
0,0,910,163,MIDDLE
0,0,81,221,BOTTOM
0,0,555,26,UTILITY
0,0,122,82,TOP
0,0,64,121,JUNGLE
0,0,7,23,MIDDLE
0,0,222,221,BOTTOM
0,0,432,201,UTILITY
0,0,420,154,TOP
0,0,163,30,JUNGLE
0,0,42,126,MIDDLE
0,0,429,222,BOTTOM
0,0,888,117,UTILITY
0,1,266,85,TOP
0,1,163,20,JUNGLE
0,1,69,42,MIDDLE
0,1,236,21,BOTTOM
0,1,902,111,UTILITY
0,1,58,950,TOP
0,1,121,245,JUNGLE
0,1,711,3,MIDDLE
0,1,145,81,BOTTOM
0,1,147,902,UTILITY
0,1,4,68,TOP
0,1,154,121,JUNGLE
0,1,157,163,MIDDLE
0,1,81,110,BOTTOM
0,1,267,350,UTILITY
0,0,67,420,TOP
0,0,59,42,JUNGLE
0,0,38,106,MIDDLE
0,0,81,119,BOTTOM
0,0,75,412,UTILITY
0,0,68,236,TOP
0,0,67,200,JUNGLE
0,0,523,163,MIDDLE
0,0,222,51,BOTTOM
0,0,111,53,UTILITY
0,0,897,3,TOP
0,0,68,163,JUNGLE
0,0,42,18,MIDDLE
0,0,22,81,BOTTOM
0,0,412,72,UTILITY
0,1,86,5,TOP
0,1,24,58,JUNGLE
0,1,38,1,MIDDLE
0,1,222,221,BOTTOM
0,1,412,526,UTILITY
0,1,78,107,TOP
0,1,9,234,JUNGLE
0,1,777,42,MIDDLE
0,1,360,145,BOTTOM
0,1,89,497,UTILITY
0,0,68,58,TOP
0,0,72,876,JUNGLE
0,0,222,42,BOTTOM
0,0,45,145,MIDDLE
0,0,44,154,UTILITY
0,1,72,164,TOP
0,1,106,154,JUNGLE
0,1,7,103,MIDDLE
0,1,81,236,BOTTOM
0,1,43,40,UTILITY
0,1,58,5,TOP
0,1,876,35,JUNGLE
0,1,133,7,MIDDLE
0,1,147,221,BOTTOM
0,1,99,432,UTILITY
0,1,72,8,TOP
0,1,876,30,JUNGLE
0,1,80,133,MIDDLE
0,1,236,360,BOTTOM
0,1,267,78,UTILITY
0,0,777,266,TOP
0,0,154,245,JUNGLE
0,0,42,18,MIDDLE
0,0,110,69,BOTTOM
0,0,68,78,UTILITY
0,0,266,8,TOP
0,0,77,163,JUNGLE
0,0,42,777,MIDDLE
0,0,145,221,BOTTOM
0,0,78,412,UTILITY
0,0,4,75,TOP
0,0,121,120,JUNGLE
0,0,23,7,MIDDLE
0,0,145,81,BOTTOM
0,0,37,267,UTILITY
0,0,133,4,TOP
0,0,64,876,JUNGLE
0,0,105,246,MIDDLE
0,0,15,51,BOTTOM
0,0,267,78,UTILITY
0,1,58,266,TOP
0,1,20,11,JUNGLE
0,1,99,7,MIDDLE
0,1,202,523,BOTTOM
0,1,201,267,UTILITY
0,1,164,240,TOP
0,1,203,72,JUNGLE
0,1,82,7,MIDDLE
0,1,145,81,BOTTOM
0,1,267,350,UTILITY
0,1,68,78,TOP
0,1,56,246,JUNGLE
0,1,39,910,MIDDLE
0,1,21,145,BOTTOM
0,1,44,53,UTILITY
0,0,266,79,TOP
0,0,64,56,JUNGLE
0,0,134,18,MIDDLE
0,0,145,115,BOTTOM
0,0,111,526,UTILITY
0,0,122,164,TOP
0,0,234,245,JUNGLE
0,0,42,18,MIDDLE
0,0,15,145,BOTTOM
0,0,350,111,UTILITY
0,0,82,19,TOP
0,0,32,91,JUNGLE
0,0,18,910,MIDDLE
0,0,119,202,BOTTOM
0,0,432,526,UTILITY
0,1,887,79,TOP
0,1,64,154,JUNGLE
0,1,157,777,MIDDLE
0,1,202,22,BOTTOM
0,1,432,902,UTILITY
0,1,85,122,TOP
0,1,63,113,JUNGLE
0,1,67,81,MIDDLE
0,1,222,910,BOTTOM
0,1,89,412,UTILITY
0,0,75,10,TOP
0,0,121,64,JUNGLE
0,0,163,3,MIDDLE
0,0,81,222,BOTTOM
0,0,555,526,UTILITY
0,0,897,23,TOP
0,0,107,24,JUNGLE
0,0,85,103,MIDDLE
0,0,96,901,BOTTOM
0,0,111,147,UTILITY
0,1,67,266,TOP
0,1,9,245,JUNGLE
0,1,517,126,MIDDLE
0,1,236,81,BOTTOM
0,1,555,526,UTILITY
0,0,887,79,TOP
0,0,107,64,JUNGLE
0,0,236,18,MIDDLE
0,0,22,29,BOTTOM
0,0,902,43,UTILITY
0,1,887,98,TOP
0,1,234,107,JUNGLE
0,1,7,711,MIDDLE
0,1,18,236,BOTTOM
0,1,89,201,UTILITY
0,0,266,72,TOP
0,0,102,876,JUNGLE
0,0,18,39,MIDDLE
0,0,63,236,BOTTOM
0,0,89,902,UTILITY
0,1,85,24,TOP
0,1,200,56,JUNGLE
0,1,18,115,MIDDLE
0,1,12,81,UTILITY
0,1,145,432,BOTTOM
0,1,24,266,TOP
0,1,63,104,JUNGLE
0,1,18,163,MIDDLE
0,1,145,221,BOTTOM
0,1,89,267,UTILITY
0,1,92,23,TOP
0,1,35,104,JUNGLE
0,1,103,112,MIDDLE
0,1,111,147,UTILITY
0,1,22,221,BOTTOM
0,0,133,8,TOP
0,0,421,79,JUNGLE
0,0,142,86,MIDDLE
0,0,222,110,BOTTOM
0,0,12,40,UTILITY
0,0,78,516,TOP
0,0,63,9,JUNGLE
0,0,21,777,BOTTOM
0,0,147,99,MIDDLE
0,0,111,555,UTILITY
0,1,114,68,TOP
0,1,30,76,JUNGLE
0,1,91,777,MIDDLE
0,1,360,901,BOTTOM
0,1,12,111,UTILITY
0,0,2,72,TOP
0,0,35,30,JUNGLE
0,0,18,42,MIDDLE
0,0,222,145,BOTTOM
0,0,26,89,UTILITY
0,1,777,875,TOP
0,1,78,887,JUNGLE
0,1,105,42,MIDDLE
0,1,22,221,BOTTOM
0,1,53,16,UTILITY
0,1,41,42,TOP
0,1,234,30,JUNGLE
0,1,61,69,MIDDLE
0,1,901,22,BOTTOM
0,1,555,111,UTILITY
0,1,266,122,TOP
0,1,30,120,JUNGLE
0,1,166,5,MIDDLE
0,1,145,99,BOTTOM
0,1,89,555,UTILITY
0,1,56,875,TOP
0,1,203,30,JUNGLE
0,1,7,42,MIDDLE
0,1,202,236,BOTTOM
0,1,99,147,UTILITY
0,1,240,421,TOP
0,1,30,63,JUNGLE
0,1,101,555,MIDDLE
0,1,21,360,BOTTOM
0,1,497,40,UTILITY
0,1,74,777,TOP
0,1,203,950,JUNGLE
0,1,105,910,MIDDLE
0,1,22,115,BOTTOM
0,1,80,267,UTILITY
0,1,164,266,TOP
0,1,234,25,JUNGLE
0,1,18,42,MIDDLE
0,1,63,21,BOTTOM
0,1,526,89,UTILITY
0,0,98,266,TOP
0,0,121,63,JUNGLE
0,0,517,101,MIDDLE
0,0,221,81,BOTTOM
0,0,22,555,UTILITY
0,0,6,4,TOP
0,0,876,163,JUNGLE
0,0,18,19,MIDDLE
0,0,22,222,BOTTOM
0,0,147,89,UTILITY
0,0,74,901,TOP
0,0,154,163,JUNGLE
0,0,166,103,MIDDLE
0,0,119,22,BOTTOM
0,0,89,43,UTILITY
0,0,897,6,TOP
0,0,141,28,JUNGLE
0,0,84,161,MIDDLE
0,0,157,21,BOTTOM
0,0,497,432,UTILITY
0,1,3,72,MIDDLE
0,1,876,141,JUNGLE
0,1,432,127,TOP
0,1,81,51,BOTTOM
0,1,53,99,UTILITY
0,1,897,63,TOP
0,1,134,114,MIDDLE
0,1,23,4,JUNGLE
0,1,15,895,BOTTOM
0,1,3,43,UTILITY
0,1,777,897,TOP
0,1,60,203,JUNGLE
0,1,42,84,MIDDLE
0,1,145,222,BOTTOM
0,1,432,555,UTILITY
0,1,98,69,TOP
0,1,234,5,JUNGLE
0,1,268,7,MIDDLE
0,1,145,119,BOTTOM
0,1,24,12,UTILITY
0,0,4,133,TOP
0,0,203,30,JUNGLE
0,0,131,166,MIDDLE
0,0,81,221,BOTTOM
0,0,3,526,UTILITY
0,1,266,8,TOP
0,1,121,64,JUNGLE
0,1,910,61,MIDDLE
0,1,81,111,BOTTOM
0,1,201,235,UTILITY
0,0,19,75,TOP
0,0,20,203,JUNGLE
0,0,236,711,MIDDLE
0,0,30,42,BOTTOM
0,0,164,910,UTILITY
0,1,150,78,TOP
0,1,163,203,JUNGLE
0,1,84,245,MIDDLE
0,1,221,29,BOTTOM
0,1,37,267,UTILITY
0,0,17,3,TOP
0,0,143,234,JUNGLE
0,0,777,107,MIDDLE
0,0,498,360,BOTTOM
0,0,201,555,UTILITY
0,0,240,8,TOP
0,0,76,121,JUNGLE
0,0,777,23,MIDDLE
0,0,901,115,BOTTOM
0,0,37,147,UTILITY
0,1,113,54,TOP
0,1,119,234,BOTTOM
0,1,18,523,MIDDLE
0,1,35,99,JUNGLE
0,1,53,412,UTILITY
0,0,54,92,TOP
0,0,203,121,JUNGLE
0,0,910,103,MIDDLE
0,0,119,145,BOTTOM
0,0,555,53,UTILITY
0,1,62,68,TOP
0,1,63,121,JUNGLE
0,1,80,3,MIDDLE
0,1,42,81,BOTTOM
0,1,37,111,UTILITY
0,1,154,84,TOP
0,1,421,245,JUNGLE
0,1,18,246,MIDDLE
0,1,81,42,BOTTOM
0,1,43,910,UTILITY
0,1,221,897,TOP
0,1,120,35,JUNGLE
0,1,3,157,MIDDLE
0,1,81,145,BOTTOM
0,1,43,80,UTILITY
0,0,164,92,TOP
0,0,102,120,JUNGLE
0,0,8,112,MIDDLE
0,0,81,145,BOTTOM
0,0,147,555,UTILITY
0,0,150,122,TOP
0,0,203,141,JUNGLE
0,0,134,50,MIDDLE
0,0,81,145,BOTTOM
0,0,902,89,UTILITY
0,0,54,126,TOP
0,0,30,876,JUNGLE
0,0,236,42,MIDDLE
0,0,202,81,BOTTOM
0,0,111,201,UTILITY
0,0,17,58,TOP
0,0,107,78,JUNGLE
0,0,34,99,MIDDLE
0,0,42,221,BOTTOM
0,0,43,117,UTILITY
0,0,875,14,TOP
0,0,79,145,JUNGLE
0,0,157,134,MIDDLE
0,0,498,221,BOTTOM
0,0,518,12,UTILITY
0,0,516,82,TOP
0,0,104,200,JUNGLE
0,0,77,127,MIDDLE
0,0,81,221,BOTTOM
0,0,111,89,UTILITY
0,0,79,85,TOP
0,0,104,131,JUNGLE
0,0,81,157,MIDDLE
0,0,145,895,BOTTOM
0,0,78,497,UTILITY
0,0,58,141,TOP
0,0,876,143,JUNGLE
0,0,84,157,MIDDLE
0,0,221,81,BOTTOM
0,0,526,12,UTILITY
0,0,84,266,TOP
0,0,77,203,JUNGLE
0,0,166,163,MIDDLE
0,0,22,901,BOTTOM
0,0,111,9,UTILITY
0,0,84,36,TOP
0,0,131,421,JUNGLE
0,0,221,90,MIDDLE
0,0,429,22,BOTTOM
0,0,53,147,UTILITY
0,1,14,84,TOP
0,1,245,64,JUNGLE
0,1,166,157,MIDDLE
0,1,145,55,BOTTOM
0,1,111,53,UTILITY
0,1,84,133,TOP
0,1,234,203,JUNGLE
0,1,131,3,MIDDLE
0,1,18,222,BOTTOM
0,1,40,12,UTILITY
0,0,4,84,TOP
0,0,234,104,JUNGLE
0,0,103,3,MIDDLE
0,0,99,221,BOTTOM
0,0,12,267,UTILITY
0,1,62,150,TOP
0,1,163,203,JUNGLE
0,1,34,43,MIDDLE
0,1,81,221,BOTTOM
0,1,147,89,UTILITY
0,0,84,79,TOP
0,0,131,35,JUNGLE
0,0,42,16,MIDDLE
0,0,360,119,BOTTOM
0,0,89,111,UTILITY
0,0,897,133,TOP
0,0,120,59,JUNGLE
0,0,103,84,MIDDLE
0,0,81,145,BOTTOM
0,0,350,96,UTILITY
0,0,133,234,TOP
0,0,254,200,JUNGLE
0,0,711,157,MIDDLE
0,0,526,147,UTILITY
0,0,21,9,BOTTOM
0,0,133,13,TOP
0,0,154,200,JUNGLE
0,0,42,777,MIDDLE
0,0,51,145,BOTTOM
0,0,432,147,UTILITY
0,1,8,133,TOP
0,1,64,120,JUNGLE
0,1,68,61,MIDDLE
0,1,81,202,BOTTOM
0,1,555,147,UTILITY
0,0,133,75,TOP
0,0,141,120,JUNGLE
0,0,777,910,MIDDLE
0,0,145,202,BOTTOM
0,0,12,99,UTILITY
0,0,166,133,TOP
0,0,141,421,JUNGLE
0,0,777,69,MIDDLE
0,0,111,81,UTILITY
0,0,145,117,BOTTOM
0,0,133,17,TOP
0,0,141,120,JUNGLE
0,0,81,11,MIDDLE
0,0,110,147,BOTTOM
0,0,9,89,UTILITY
0,0,133,79,TOP
0,0,106,76,JUNGLE
0,0,13,236,MIDDLE
0,0,145,81,BOTTOM
0,0,40,143,UTILITY
0,0,266,80,TOP
0,0,143,76,JUNGLE
0,0,18,8,MIDDLE
0,0,221,22,BOTTOM
0,0,53,147,UTILITY
0,1,68,875,TOP
0,1,141,517,JUNGLE
0,1,8,777,MIDDLE
0,1,222,81,BOTTOM
0,1,16,37,UTILITY
0,0,4,68,TOP
0,0,245,113,JUNGLE
0,0,164,42,MIDDLE
0,0,21,236,BOTTOM
0,0,147,350,UTILITY
0,0,72,68,TOP
0,0,234,104,JUNGLE
0,0,910,127,MIDDLE
0,0,81,901,BOTTOM
0,0,350,147,UTILITY
0,1,126,8,TOP
0,1,11,203,JUNGLE
0,1,133,103,MIDDLE
0,1,29,222,BOTTOM
0,1,37,44,UTILITY
0,0,266,24,TOP
0,0,163,2,JUNGLE
0,0,777,134,MIDDLE
0,0,96,145,BOTTOM
0,0,147,111,UTILITY
0,1,86,24,TOP
0,1,141,30,JUNGLE
0,1,4,18,MIDDLE
0,1,222,145,BOTTOM
0,1,147,111,UTILITY
0,0,84,23,TOP
0,0,106,203,JUNGLE
0,0,101,51,MIDDLE
0,0,145,518,BOTTOM
0,0,412,432,UTILITY
0,0,83,17,TOP
0,0,163,30,JUNGLE
0,0,166,75,MIDDLE
0,0,910,81,BOTTOM
0,0,89,111,UTILITY
0,1,777,33,TOP
0,1,203,163,JUNGLE
0,1,3,523,MIDDLE
0,1,18,63,BOTTOM
0,1,350,80,UTILITY
0,0,68,86,TOP
0,0,120,5,JUNGLE
0,0,133,96,MIDDLE
0,0,901,42,BOTTOM
0,0,143,526,UTILITY
0,1,777,68,TOP
0,1,17,30,JUNGLE
0,1,99,39,MIDDLE
0,1,81,157,BOTTOM
0,1,89,37,UTILITY
0,0,86,777,TOP
0,0,120,141,JUNGLE
0,0,99,42,MIDDLE
0,0,143,147,BOTTOM
0,0,412,37,UTILITY
0,0,72,85,TOP
0,0,63,113,BOTTOM
0,0,166,104,MIDDLE
0,0,121,145,JUNGLE
0,0,143,89,UTILITY
0,1,68,133,TOP
0,1,64,121,JUNGLE
0,1,4,3,MIDDLE
0,1,222,89,BOTTOM
0,1,267,69,UTILITY
0,1,6,164,TOP
0,1,876,104,JUNGLE
0,1,101,61,MIDDLE
0,1,523,69,BOTTOM
0,1,412,432,UTILITY
0,0,82,516,TOP
0,0,203,5,JUNGLE
0,0,4,84,MIDDLE
0,0,119,81,BOTTOM
0,0,267,555,UTILITY
0,1,84,164,TOP
0,1,203,20,JUNGLE
0,1,711,157,MIDDLE
0,1,145,22,BOTTOM
0,1,78,40,UTILITY
0,0,107,154,TOP
0,0,203,254,JUNGLE
0,0,42,18,MIDDLE
0,0,145,81,BOTTOM
0,0,111,7,UTILITY
0,1,86,154,TOP
0,1,120,245,JUNGLE
0,1,103,99,MIDDLE
0,1,21,18,BOTTOM
0,1,111,432,UTILITY
0,0,154,17,TOP
0,0,141,121,JUNGLE
0,0,234,4,MIDDLE
0,0,222,22,BOTTOM
0,0,555,53,UTILITY
0,0,24,154,TOP
0,0,876,76,JUNGLE
0,0,63,777,MIDDLE
0,0,145,360,BOTTOM
0,0,555,57,UTILITY
0,1,154,79,TOP
0,1,104,9,JUNGLE
0,1,240,42,MIDDLE
0,1,15,360,BOTTOM
0,1,85,3,UTILITY
0,0,67,154,TOP
0,0,164,68,UTILITY
0,0,266,157,MIDDLE
0,0,29,145,BOTTOM
0,0,245,53,JUNGLE
0,1,154,6,MIDDLE
0,1,427,143,JUNGLE
0,1,950,64,TOP
0,1,110,523,BOTTOM
0,1,85,902,UTILITY
0,1,84,154,TOP
0,1,131,876,JUNGLE
0,1,157,18,MIDDLE
0,1,21,81,BOTTOM
0,1,89,267,UTILITY
0,1,154,112,TOP
0,1,234,104,JUNGLE
0,1,103,245,MIDDLE
0,1,222,145,BOTTOM
0,1,201,111,UTILITY
0,1,154,266,TOP
0,1,120,102,JUNGLE
0,1,134,3,MIDDLE
0,1,51,21,BOTTOM
0,1,99,40,UTILITY
0,0,24,154,TOP
0,0,68,107,JUNGLE
0,0,69,101,MIDDLE
0,0,81,221,BOTTOM
0,0,350,43,UTILITY
0,0,154,266,TOP
0,0,104,203,JUNGLE
0,0,3,4,MIDDLE
0,0,221,110,BOTTOM
0,0,526,902,UTILITY
0,1,154,86,TOP
0,1,876,143,JUNGLE
0,1,245,238,MIDDLE
0,1,22,145,BOTTOM
0,1,497,555,UTILITY
0,1,86,154,TOP
0,1,19,64,JUNGLE
0,1,777,68,MIDDLE
0,1,202,81,BOTTOM
0,1,555,26,UTILITY
0,1,154,54,TOP
0,1,91,233,JUNGLE
0,1,127,7,MIDDLE
0,1,222,96,BOTTOM
0,1,117,147,UTILITY
0,0,154,114,TOP
0,0,120,245,JUNGLE
0,0,42,950,MIDDLE
0,0,145,235,BOTTOM
0,0,555,223,UTILITY
0,1,154,86,TOP
0,1,143,104,JUNGLE
0,1,236,20,MIDDLE
0,1,81,222,BOTTOM
0,1,89,117,UTILITY
0,0,86,98,TOP
0,0,76,11,JUNGLE
0,0,18,910,MIDDLE
0,0,21,202,BOTTOM
0,0,117,89,UTILITY
0,0,19,85,TOP
0,0,11,154,JUNGLE
0,0,157,163,MIDDLE
0,0,236,523,BOTTOM
0,0,201,117,UTILITY
0,0,164,6,TOP
0,0,68,876,JUNGLE
0,0,910,8,MIDDLE
0,0,236,22,BOTTOM
0,0,201,267,UTILITY
0,1,92,122,TOP
0,1,24,887,JUNGLE
0,1,61,236,MIDDLE
0,1,901,81,BOTTOM
0,1,111,147,UTILITY
0,1,114,58,TOP
0,1,113,163,JUNGLE
0,1,136,104,MIDDLE
0,1,119,21,BOTTOM
0,1,89,111,UTILITY
0,0,9,58,TOP
0,0,64,30,JUNGLE
0,0,131,238,MIDDLE
0,0,42,429,BOTTOM
0,0,888,518,UTILITY
0,0,122,58,TOP
0,0,11,887,JUNGLE
