,0
1248,NA1_5038863139
1249,NA1_5036913309
1250,NA1_5036713919
1251,NA1_5036393198
1252,NA1_5036232446
1253,NA1_5035250910
1254,NA1_5035147976
1255,NA1_5036278408
1256,NA1_5035746902
1257,NA1_5034425776
1258,NA1_5034379977
1259,NA1_5031397576
1260,NA1_5031366697
1261,NA1_5031337398
1262,NA1_5029933785
1263,NA1_5029438172
1264,NA1_5029366567
1265,NA1_5028772174
1266,NA1_5028140335
1267,NA1_5027567892
1268,NA1_5026850666
1269,NA1_5026810880
1270,NA1_5026780044
1271,NA1_5025624840
1272,NA1_5025591858
1273,NA1_5025551544
1274,NA1_5038816679
1275,NA1_5038682392
1276,NA1_5037957467
1277,NA1_5037452795
1278,NA1_5037377418
1279,NA1_5037327084
1280,NA1_5039188670
1281,NA1_5039156078
1282,NA1_5039095207
1283,NA1_5039000063
1284,NA1_5038984723
1285,NA1_5038974487
1286,NA1_5038580563
1287,NA1_5038506524
1288,NA1_5038448803
1289,NA1_5038426240
1290,NA1_5038404128
1291,NA1_5038333162
1292,NA1_5037223363
1293,NA1_5036956596
1294,NA1_5036902099
1295,NA1_5036842667
1296,NA1_5036816400
1297,NA1_5036782375
1298,NA1_5036129096
1299,NA1_5036019225
1300,NA1_5036006177
1301,NA1_5035974027
1302,NA1_5035651496
1303,NA1_5038911286
1304,NA1_5038902474
1305,NA1_5038897890
1306,NA1_5038876641
1307,NA1_5038486527
1308,NA1_5038168017
1309,NA1_5037629629
1310,NA1_5037629835
1311,NA1_5037621849
1312,NA1_5037550049
1313,NA1_5037499733
1314,NA1_5034265496
1315,NA1_5034246838
1316,NA1_5034094046
1317,NA1_5033675375
1318,NA1_5033547178
1319,NA1_5033527388
1320,NA1_5033072177
1321,NA1_5033042551
1322,NA1_5033029171
1323,NA1_5032393812
1324,NA1_5031708436
1325,NA1_5031693393
1326,NA1_5031141454
1327,NA1_5029825081
1328,NA1_5029799460
1329,NA1_5029783166
1330,NA1_5029763542
1331,NA1_5029740378
1332,NA1_5029731025
1333,NA1_5028467505
1334,NA1_5028464906
1335,NA1_5028456045
1336,NA1_5028022208
1337,NA1_5035403437
1338,NA1_5035377371
1339,NA1_5034207993
1340,NA1_5034182434
1341,NA1_5034165519
1342,NA1_5034147093
1343,NA1_5031845604
1344,NA1_5031825103
1345,NA1_5031802307
1346,NA1_5031779638
1347,NA1_5031767805
1348,NA1_5031740251
1349,NA1_5031717431
1350,NA1_5031700091
1351,NA1_5030469175
1352,NA1_5030822639
1353,NA1_5030803879
1354,NA1_5030616244
1355,NA1_5030156448
1356,NA1_5030135002
1357,NA1_5030025330
1358,NA1_5029892730
1359,NA1_5029795546
1360,NA1_5028992912
1361,NA1_5028977887
1362,NA1_5028966128
1363,NA1_5028942412
1364,NA1_5028903310
1365,NA1_5028882183
1366,NA1_5028841315
1367,NA1_5028340612
1368,NA1_5028320128
1369,NA1_5038131091
1370,NA1_5038067308
1371,NA1_5033880638
1372,NA1_5033624702
1373,NA1_5032438579
1374,NA1_5028569269
1375,NA1_5028005103
1376,NA1_5027979057
1377,NA1_5027283299
1378,NA1_5026708818
1379,NA1_5026072316
1380,NA1_5025539308
1381,NA1_5025526016
1382,NA1_5025497309
1383,NA1_5024908801
1384,NA1_5024171335
1385,NA1_5023533097
1386,NA1_5023509441
1387,NA1_5023471799
1388,NA1_5037771967
1389,NA1_5037753476
1390,NA1_5035609582
1391,NA1_5034522056
1392,NA1_5034382203
1393,NA1_5034352055
1394,NA1_5034273435
1395,NA1_5034240056
1396,NA1_5034215980
1397,NA1_5033848367
1398,NA1_5035759105
1399,NA1_5035192661
1400,NA1_5035101197
1401,NA1_5033246722
1402,NA1_5033211674
1403,NA1_5033163084
1404,NA1_5033136521
1405,NA1_5032042786
1406,NA1_5031990493
1407,NA1_5031964695
1408,NA1_5037529226
1409,NA1_5037001069
1410,NA1_5036439555
1411,NA1_5036232202
1412,NA1_5036190694
1413,NA1_5035838340
1414,NA1_5035828805
1415,NA1_5030894719
1416,NA1_5030399633
1417,NA1_5030390951
1418,NA1_5036645497
1419,NA1_5036616710
1420,NA1_5036589252
1421,NA1_5036585151
1422,NA1_5036570834
1423,NA1_5036454986
1424,NA1_5036820191
1425,NA1_5036787003
1426,NA1_5034920467
1427,NA1_5034897974
1428,NA1_5034486867
1429,NA1_5034335523
1430,NA1_5034308146
1431,NA1_5038744668
1432,NA1_5036713620
1433,NA1_5033171303
1434,NA1_5031970363
1435,NA1_5031499306
1436,NA1_5031489194
1437,NA1_5031473061
1438,NA1_5031445803
1439,NA1_5031437796
1440,NA1_5031418887
1441,NA1_5031379620
1442,NA1_5030848014
1443,NA1_5030816280
1444,NA1_5030195630
1445,NA1_5030138255
1446,NA1_5029563179
1447,NA1_5029542054
1448,NA1_5037768152
1449,NA1_5037550263
1450,NA1_5037001602
1451,NA1_5036906464
1452,NA1_5039100429
1453,NA1_5039084232
1454,NA1_5037262632
1455,NA1_5037244397
1456,NA1_5037184384
1457,NA1_5037166047
1458,NA1_5037039158
1459,NA1_5037021020
1460,NA1_5036992252
1461,NA1_5032364339
1462,NA1_5032351326
1463,NA1_5032340168
1464,NA1_5032322047
1465,NA1_5032304810
1466,NA1_5038828771
1467,NA1_5038804864
1468,NA1_5038185431
1469,NA1_5038093120
1470,NA1_5037911284
1471,NA1_5039113775
1472,NA1_5039065691
1473,NA1_5037914801
1474,NA1_5037871233
1475,NA1_5037813597
1476,NA1_5037784781
1477,NA1_5036430154
1478,NA1_5036300512
1479,NA1_5035120868
1480,NA1_5034947308
1481,NA1_5034908250
1482,NA1_5034886931
1483,NA1_5034858283
1484,NA1_5034714441
1485,NA1_5034545811
1486,NA1_5038180342
1487,NA1_5038116794
1488,NA1_5037581025
1489,NA1_5037557550
1490,NA1_5037497478
1491,NA1_5036846249
1492,NA1_5036803343
1493,NA1_5038681792
1494,NA1_5029128003
1495,NA1_5028829446
1496,NA1_5028790666
1497,NA1_5028208401
1498,NA1_5028169905
1499,NA1_5026991879
1500,NA1_5026963121
1501,NA1_5038691186
1502,NA1_5036404391
1503,NA1_5039029627
1504,NA1_5038998023
1505,NA1_5038959863
1506,NA1_5038478447
1507,NA1_5038310180
1508,NA1_5038293582
1509,NA1_5038063796
1510,NA1_5037076107
1511,NA1_5037072159
1512,NA1_5037061651
1513,NA1_5038919640
1514,NA1_5038918394
1515,NA1_5038884485
1516,NA1_5038726396
1517,NA1_5038276957
1518,NA1_5038265709
1519,NA1_5038267932
1520,NA1_5038256969
1521,NA1_5038244719
1522,NA1_5038240954
1523,NA1_5038158601
1524,NA1_5038119733
1525,NA1_5036613280
1526,NA1_5028590892
1527,NA1_5028543496
1528,NA1_5028524930
1529,NA1_5028483289
1530,NA1_5028454118
1531,NA1_5028441022
1532,NA1_5028419560
1533,NA1_5027969932
1534,NA1_5027949060
1535,NA1_5027926365
1536,NA1_5027824732
1537,NA1_5027814404
1538,NA1_5027810890
1539,NA1_5027239790
1540,NA1_5027223367
1541,NA1_5027181656
1542,NA1_5027180261
1543,NA1_5027141220
1544,NA1_5026506966
1545,NA1_5026320677
1546,NA1_5038609715
1547,NA1_5038119228
1548,NA1_5038033570
1549,NA1_5038005035
1550,NA1_5037976486
1551,NA1_5037899773
1552,NA1_5037847386
1553,NA1_5037362864
1554,NA1_5037306278
1555,NA1_5039054032
1556,NA1_5038978939
1557,NA1_5038473191
1558,NA1_5038413722
1559,NA1_5038400705
1560,NA1_5038364717
1561,NA1_5038349679
1562,NA1_5035661483
1563,NA1_5033729242
1564,NA1_5033697284
1565,NA1_5032559150
1566,NA1_5032452580
1567,NA1_5032433192
1568,NA1_5031964979
1569,NA1_5031480887
1570,NA1_5031455038
1571,NA1_5031428455
1572,NA1_5030534066
1573,NA1_5028595375
1574,NA1_5028545759
1575,NA1_5028522597
1576,NA1_5027301674
1577,NA1_5026416803
1578,NA1_5026381704
1579,NA1_5026362776
1580,NA1_5023635742
1581,NA1_5023595854
1582,NA1_5023563646
1583,NA1_5023528219
1584,NA1_5023500844
1585,NA1_5023283734
1586,NA1_5023269356
1587,NA1_5023250690
1588,NA1_5038020548
1589,NA1_5037318589
1590,NA1_5037147265
1591,NA1_5037128220
1592,NA1_5037108423
1593,NA1_5037104858
1594,NA1_5035524678
1595,NA1_5034461248
1596,NA1_5033691015
1597,NA1_5033340226
1598,NA1_5033328805
1599,NA1_5037341882
1600,NA1_5037202420
1601,NA1_5037169556
1602,NA1_5036800192
1603,NA1_5036622974
1604,NA1_5035582740
1605,NA1_5035483630
1606,NA1_5034799912
1607,NA1_5034445699
1608,NA1_5034416389
1609,NA1_5038346604
1610,NA1_5038331457
1611,NA1_5038323103
1612,NA1_5038304846
1613,NA1_5038290603
1614,NA1_5038289093
1615,NA1_5036445586
1616,NA1_5036433624
1617,NA1_5036150162
1618,NA1_5035038477
1619,NA1_5034939999
1620,NA1_5034873919
1621,NA1_5038535607
1622,NA1_5038372341
1623,NA1_5037764948
1624,NA1_5037670146
1625,NA1_5037480691
1626,NA1_5037438129
1627,NA1_5034879707
1628,NA1_5034858744
1629,NA1_5039208857
1630,NA1_5038277666
1631,NA1_5037798513
1632,NA1_5036687744
1633,NA1_5038813894
1634,NA1_5037908873
1635,NA1_5037882199
1636,NA1_5037840303
1637,NA1_5037718179
1638,NA1_5037703296
1639,NA1_5037379939
1640,NA1_5039068114
1641,NA1_5038875370
1642,NA1_5038867966
1643,NA1_5038815609
1644,NA1_5038794605
1645,NA1_5038641463
1646,NA1_5038432613
1647,NA1_5037880834
1648,NA1_5039046134
1649,NA1_5036997735
1650,NA1_5036922993
1651,NA1_5036890531
1652,NA1_5036842274
1653,NA1_5036807419
1654,NA1_5035097052
1655,NA1_5035077161
1656,NA1_5034172423
1657,NA1_5033309249
1658,NA1_5033283357
1659,NA1_5035832773
1660,NA1_5035788353
1661,NA1_5035051656
1662,NA1_5035007630
1663,NA1_5031894351
1664,NA1_5031194274
1665,NA1_5030596316
1666,NA1_5030211903
1667,NA1_5030151366
1668,NA1_5029937637
1669,NA1_5029910558
1670,NA1_5029560507
1671,NA1_5029494728
1672,NA1_5038479601
1673,NA1_5038103823
1674,NA1_5037503158
1675,NA1_5036622560
1676,NA1_5036579295
1677,NA1_5036558718
1678,NA1_5036537560
1679,NA1_5035957695
1680,NA1_5034942566
1681,NA1_5034884776
1682,NA1_5034850502
1683,NA1_5033547922
1684,NA1_5033525075
1685,NA1_5033377273
1686,NA1_5033371261
1687,NA1_5033362194
1688,NA1_5033351955
1689,NA1_5033305135
1690,NA1_5032997659
1691,NA1_5032780021
1692,NA1_5032754261
1693,NA1_5032732441
1694,NA1_5032300613
1695,NA1_5032146535
1696,NA1_5032136207
1697,NA1_5032123241
1698,NA1_5032105501
1699,NA1_5032086514
1700,NA1_5032065872
1701,NA1_5036351259
1702,NA1_5036322617
1703,NA1_5035613036
1704,NA1_5035187873
1705,NA1_5035160046
1706,NA1_5034992991
1707,NA1_5034962390
1708,NA1_5034407996
1709,NA1_5038867692
1710,NA1_5038425330
1711,NA1_5038224902
1712,NA1_5037844131
1713,NA1_5037763490
1714,NA1_5037561747
1715,NA1_5037530047
1716,NA1_5036978868
1717,NA1_5038352424
1718,NA1_5037507523
1719,NA1_5037389851
1720,NA1_5034814156
1721,NA1_5032579472
1722,NA1_5032566836
1723,NA1_5032533745
1724,NA1_5032509588
1725,NA1_5032476217
1726,NA1_5032454736
1727,NA1_5031937472
1728,NA1_5031345621
1729,NA1_5037151796
1730,NA1_5036812931
1731,NA1_5035554747
1732,NA1_5035412973
1733,NA1_5035384952
1734,NA1_5035360660
1735,NA1_5035333851
1736,NA1_5035317533
1737,NA1_5034998946
1738,NA1_5034776783
1739,NA1_5034733135
1740,NA1_5034714113
1741,NA1_5034512635
1742,NA1_5034497816
1743,NA1_5034431374
1744,NA1_5033968485
1745,NA1_5033955669
1746,NA1_5033930362
1747,NA1_5033365433
1748,NA1_5033314641
1749,NA1_5033302943
1750,NA1_5033111237
1751,NA1_5033093071
1752,NA1_5033069352
1753,NA1_5032783185
1754,NA1_5032767679
1755,NA1_5032758138
1756,NA1_5032612720
1757,NA1_5038740952
1758,NA1_5038227897
1759,NA1_5037989557
1760,NA1_5036437772
1761,NA1_5035751846
1762,NA1_5035673446
1763,NA1_5035153014
1764,NA1_5034547686
1765,NA1_5034408167
1766,NA1_5034305695
1767,NA1_5032734369
1768,NA1_5032115738
1769,NA1_5032097978
1770,NA1_5032061065
1771,NA1_5031500723
1772,NA1_5031486894
1773,NA1_5039092371
1774,NA1_5038980518
1775,NA1_5038973139
1776,NA1_5038936589
1777,NA1_5037821381
1778,NA1_5037811756
1779,NA1_5037196753
1780,NA1_5037166167
1781,NA1_5037154188
1782,NA1_5036682472
1783,NA1_5036665235
1784,NA1_5036640760
1785,NA1_5036290517
1786,NA1_5036010695
1787,NA1_5036001952
1788,NA1_5035956780
1789,NA1_5035858302
1790,NA1_5035492618
1791,NA1_5035479882
1792,NA1_5035396909
1793,NA1_5034752076
1794,NA1_5038392961
1795,NA1_5037851494
1796,NA1_5037281502
1797,NA1_5033153473
1798,NA1_5032953106
1799,NA1_5032916868
1800,NA1_5032902955
1801,NA1_5032667173
1802,NA1_5032566062
1803,NA1_5032512646
1804,NA1_5032271119
1805,NA1_5032256036
1806,NA1_5036978212
1807,NA1_5036878025
1808,NA1_5036681923
1809,NA1_5036660809
1810,NA1_5036640341
1811,NA1_5036627830
1812,NA1_5036606048
1813,NA1_5036579171
1814,NA1_5036538205
1815,NA1_5036506416
1816,NA1_5036501577
1817,NA1_5035810975
1818,NA1_5035779340
1819,NA1_5035737420
1820,NA1_5035685973
1821,NA1_5035500319
1822,NA1_5038513718
1823,NA1_5037088434
1824,NA1_5035647476
1825,NA1_5035611529
1826,NA1_5035528131
1827,NA1_5035510303
1828,NA1_5038300667
1829,NA1_5037640422
1830,NA1_5037638744
1831,NA1_5036782814
1832,NA1_5038981577
1833,NA1_5038896900
1834,NA1_5038661272
1835,NA1_5038369976
1836,NA1_5037843316
1837,NA1_5037728718
1838,NA1_5037097609
1839,NA1_5037096019
1840,NA1_5037092788
1841,NA1_5031602640
1842,NA1_5031582565
1843,NA1_5031579300
1844,NA1_5031573321
1845,NA1_5031273074
1846,NA1_5031243003
1847,NA1_5031215328
1848,NA1_5031186555
1849,NA1_5031159524
1850,NA1_5031151966
1851,NA1_5031065074
1852,NA1_5031047766
1853,NA1_5031029023
1854,NA1_5039045225
1855,NA1_5038652502
1856,NA1_5038211275
1857,NA1_5036966847
1858,NA1_5036931103
1859,NA1_5036280875
1860,NA1_5035068080
1861,NA1_5034762304
1862,NA1_5034575749
1863,NA1_5034560106
1864,NA1_5034392077
1865,NA1_5034207127
1866,NA1_5033917880
1867,NA1_5033875531
1868,NA1_5033515320
1869,NA1_5033015026
1870,NA1_5032995957
1871,NA1_5038858968
1872,NA1_5038737013
1873,NA1_5038541284
1874,NA1_5038519933
1875,NA1_5037017300
1876,NA1_5037473433
1877,NA1_5037295606
1878,NA1_5030359697
1879,NA1_5030354859
1880,NA1_5022871693
1881,NA1_5022760355
1882,NA1_5022675858
1883,NA1_5022652987
1884,NA1_5022631370
1885,NA1_5022616805
1886,NA1_5033731864
1887,NA1_5033685803
1888,NA1_5033653359
1889,NA1_5033635871
1890,NA1_5033615117
1891,NA1_5033126256
1892,NA1_5033077815
1893,NA1_5033053066
1894,NA1_5032628070
1895,NA1_5032596756
1896,NA1_5032459132
1897,NA1_5032378296
1898,NA1_5031839738
1899,NA1_5031786441
1900,NA1_5031766475
1901,NA1_5031725424
1902,NA1_5038783924
1903,NA1_5038192028
1904,NA1_5037349359
1905,NA1_5037301402
1906,NA1_5032007340
1907,NA1_5031549088
1908,NA1_5031538189
1909,NA1_5031531771
1910,NA1_5031434884
1911,NA1_5031408473
1912,NA1_5034661497
1913,NA1_5034655318
1914,NA1_5034645586
1915,NA1_5031588317
1916,NA1_5031581256
1917,NA1_5031573334
1918,NA1_5031564195
1919,NA1_5031551528
1920,NA1_5030918416
1921,NA1_5030912016
1922,NA1_5030845936
1923,NA1_5037522912
1924,NA1_5036603391
1925,NA1_5036340353
1926,NA1_5035703440
1927,NA1_5038242973
1928,NA1_5037597062
1929,NA1_5037058132
1930,NA1_5037049644
1931,NA1_5037048746
1932,NA1_5037040127
1933,NA1_5037033300
1934,NA1_5036666020
1935,NA1_5036415982
1936,NA1_5036394843
1937,NA1_5036375469
1938,NA1_5036335053
1939,NA1_5036305424
1940,NA1_5036086309
1941,NA1_5038801288
1942,NA1_5038753850
1943,NA1_5037985441
1944,NA1_5037811106
1945,NA1_5038966604
1946,NA1_5038582423
1947,NA1_5038387403
1948,NA1_5038336536
1949,NA1_5038143652
1950,NA1_5038092134
1951,NA1_5038052609
1952,NA1_5037697833
1953,NA1_5035760346
1954,NA1_5035184893
1955,NA1_5034716787
1956,NA1_5034697566
1957,NA1_5033762875
1958,NA1_5033192503
1959,NA1_5033141548
1960,NA1_5033091892
1961,NA1_5032879631
1962,NA1_5034892580
1963,NA1_5033594249
1964,NA1_5033543053
1965,NA1_5033017781
1966,NA1_5032287114
1967,NA1_5031059291
1968,NA1_5031046605
1969,NA1_5029854082
1970,NA1_5029733981
1971,NA1_5029068085
1972,NA1_5027949936
1973,NA1_5027932632
1974,NA1_5026012929
1975,NA1_5025028608
1976,NA1_5025005580
1977,NA1_5024987294
1978,NA1_5024553030
1979,NA1_5038796920
1980,NA1_5038098719
1981,NA1_5037276919
1982,NA1_5036734165
1983,NA1_5036701728
1984,NA1_5036322174
1985,NA1_5035770092
1986,NA1_5035692855
1987,NA1_5035010893
1988,NA1_5037253494
1989,NA1_5033280798
1990,NA1_5033231827
1991,NA1_5033192433
1992,NA1_5032559359
1993,NA1_5032486051
1994,NA1_5036691019
1995,NA1_5036255619
1996,NA1_5036228054
1997,NA1_5036035868
1998,NA1_5036016936
1999,NA1_5035999160
2000,NA1_5035708530
2001,NA1_5035562690
2002,NA1_5035493377
2003,NA1_5034831141
2004,NA1_5034781040
2005,NA1_5037707412
2006,NA1_5037257126
2007,NA1_5035962049
2008,NA1_5035949314
2009,NA1_5035588395
2010,NA1_5035561498
2011,NA1_5035467992
2012,NA1_5034253393
2013,NA1_5034210767
2014,NA1_5033450315
2015,NA1_5032984421
2016,NA1_5032929530
2017,NA1_5032485758
2018,NA1_5039152702
2019,NA1_5039107952
2020,NA1_5038426878
2021,NA1_5037745692
2022,NA1_5037725494
2023,NA1_5037718813
2024,NA1_5037701675
2025,NA1_5037549524
2026,NA1_5037535942
2027,NA1_5037506473
2028,NA1_5037456384
2029,NA1_5037422583
2030,NA1_5037136848
2031,NA1_5036669343
2032,NA1_5036624393
2033,NA1_5037689842
2034,NA1_5037674234
2035,NA1_5037267868
2036,NA1_5037149039
2037,NA1_5037022407
2038,NA1_5036650563
2039,NA1_5035934139
2040,NA1_5035530923
2041,NA1_5034994733
2042,NA1_5034898483
2043,NA1_5038980488
2044,NA1_5038396764
2045,NA1_5037702469
2046,NA1_5037685512
2047,NA1_5038868095
2048,NA1_5038850196
2049,NA1_5038828700
2050,NA1_5038757863
2051,NA1_5034344708
2052,NA1_5033931635
2053,NA1_5032589626
2054,NA1_5032569138
2055,NA1_5032550282
2056,NA1_5032522235
2057,NA1_5032496157
2058,NA1_5032466348
2059,NA1_5031892670
2060,NA1_5031874511
2061,NA1_5031519171
2062,NA1_5030934718
2063,NA1_5038423526
2064,NA1_5038177415
2065,NA1_5038142752
2066,NA1_5037927031
2067,NA1_5037608073
2068,NA1_5037579012
2069,NA1_5037257855
2070,NA1_5037237319
2071,NA1_5037221703
2072,NA1_5037203592
2073,NA1_5036781338
2074,NA1_5036757486
2075,NA1_5036728693
2076,NA1_5036722876
2077,NA1_5038573464
2078,NA1_5038565824
2079,NA1_5037876045
2080,NA1_5036151405
2081,NA1_5036105611
2082,NA1_5033104258
2083,NA1_5031867846
2084,NA1_5031822104
2085,NA1_5029796926
2086,NA1_5029776114
2087,NA1_5027443630
2088,NA1_5026728108
2089,NA1_5026708367
2090,NA1_5026688426
2091,NA1_5023874123
2092,NA1_5036024535
2093,NA1_5036010204
2094,NA1_5035553529
2095,NA1_5035487046
2096,NA1_5035469272
2097,NA1_5035450464
2098,NA1_5035433590
2099,NA1_5035404858
2100,NA1_5034183490
2101,NA1_5034161409
2102,NA1_5033649771
2103,NA1_5033601087
2104,NA1_5033560641
2105,NA1_5033545999
2106,NA1_5033516058
2107,NA1_5033027882
2108,NA1_5038850656
2109,NA1_5038367203
2110,NA1_5038356789
2111,NA1_5038346868
2112,NA1_5038298812
2113,NA1_5036979330
2114,NA1_5036633863
2115,NA1_5036611343
2116,NA1_5036589690
2117,NA1_5036580631
2118,NA1_5036523309
2119,NA1_5036512094
2120,NA1_5036444753
2121,NA1_5036427744
2122,NA1_5038749363
2123,NA1_5036847870
2124,NA1_5036810865
2125,NA1_5036749643
2126,NA1_5036741069
2127,NA1_5034588149
2128,NA1_5034501105
2129,NA1_5034459024
2130,NA1_5033855320
2131,NA1_5033826323
2132,NA1_5033794819
2133,NA1_5033735894
2134,NA1_5033702111
2135,NA1_5033266376
2136,NA1_5038602211
2137,NA1_5035861437
2138,NA1_5035852458
2139,NA1_5035822332
2140,NA1_5035798264
2141,NA1_5030247744
2142,NA1_5030115255
2143,NA1_5030096941
2144,NA1_5039029104
2145,NA1_5038984285
2146,NA1_5038958689
2147,NA1_5038953286
2148,NA1_5038942330
2149,NA1_5038938024
2150,NA1_5038927453
2151,NA1_5038921067
2152,NA1_5038901724
2153,NA1_5038503237
2154,NA1_5038460016
2155,NA1_5038435560
2156,NA1_5038400976
2157,NA1_5038387105
2158,NA1_5038316010
2159,NA1_5039175908
2160,NA1_5039150773
2161,NA1_5039131067
2162,NA1_5039094943
2163,NA1_5039055496
2164,NA1_5038986511
2165,NA1_5038961268
2166,NA1_5038952116
2167,NA1_5038325852
2168,NA1_5037063950
2169,NA1_5037038533
2170,NA1_5036658118
2171,NA1_5036585646
2172,NA1_5035966125
2173,NA1_5035929812
2174,NA1_5035849888
2175,NA1_5032356833
2176,NA1_5032319790
2177,NA1_5032276151
2178,NA1_5032257399
2179,NA1_5032245502
2180,NA1_5032233542
2181,NA1_5030636138
2182,NA1_5030607108
2183,NA1_5030591788
2184,NA1_5030556225
2185,NA1_5026317314
2186,NA1_5026286166
2187,NA1_5026247165
2188,NA1_5026194576
2189,NA1_5026152393
2190,NA1_5025562999
2191,NA1_5025544010
2192,NA1_5025513223
2193,NA1_5025436101
2194,NA1_5025405393
2195,NA1_5039112391
2196,NA1_5038712398
2197,NA1_5038520403
2198,NA1_5037905016
2199,NA1_5037854490
2200,NA1_5037471345
2201,NA1_5037189007
2202,NA1_5037160878
2203,NA1_5036225874
2204,NA1_5036126586
2205,NA1_5036082721
2206,NA1_5038850856
2207,NA1_5038832961
2208,NA1_5038776524
2209,NA1_5038724171
2210,NA1_5038042897
2211,NA1_5037982165
2212,NA1_5037956590
2213,NA1_5037608309
2214,NA1_5037594763
2215,NA1_5037581354
2216,NA1_5037561600
2217,NA1_5037549169
2218,NA1_5029454376
2219,NA1_5029426429
2220,NA1_5029387640
2221,NA1_5029352353
2222,NA1_5029323193
2223,NA1_5029294796
2224,NA1_5028911071
2225,NA1_5028893754
2226,NA1_5028808431
2227,NA1_5028738701
2228,NA1_5028719621
2229,NA1_5028706723
2230,NA1_5028694132
2231,NA1_5028679818
2232,NA1_5028662977
2233,NA1_5027630196
2234,NA1_5027595276
2235,NA1_5027564905
2236,NA1_5027534913
2237,NA1_5037687888
2238,NA1_5036529577
2239,NA1_5035959008
2240,NA1_5035348350
2241,NA1_5035337004
2242,NA1_5035330884
2243,NA1_5035320205
2244,NA1_5035309123
2245,NA1_5035303910
2246,NA1_5035293198
2247,NA1_5035291805
2248,NA1_5034002764
2249,NA1_5032839027
2250,NA1_5032160267
2251,NA1_5032153337
2252,NA1_5030342109
2253,NA1_5030333833
2254,NA1_5030315729
2255,NA1_5030315979
2256,NA1_5030307241
2257,NA1_5030299528
2258,NA1_5030292662
2259,NA1_5036867283
2260,NA1_5036381119
2261,NA1_5035497773
2262,NA1_5035026064
2263,NA1_5034502554
2264,NA1_5034430511
2265,NA1_5035439197
2266,NA1_5035415879
2267,NA1_5035372805
2268,NA1_5035355164
2269,NA1_5035347782
2270,NA1_5035313399
2271,NA1_5035125174
2272,NA1_5033795709
2273,NA1_5031174322
2274,NA1_5031156526
2275,NA1_5031140156
2276,NA1_5031115135
2277,NA1_5031099468
2278,NA1_5031087697
2279,NA1_5031034721
2280,NA1_5031022443
2281,NA1_5031014028
2282,NA1_5030809063
2283,NA1_5030784784
2284,NA1_5035200312
2285,NA1_5035184915
2286,NA1_5034327944
2287,NA1_5034307565
2288,NA1_5033559486
2289,NA1_5033522765
2290,NA1_5033095463
2291,NA1_5032461261
2292,NA1_5031921782
2293,NA1_5031689939
2294,NA1_5031534151
2295,NA1_5031319893
2296,NA1_5031288026
2297,NA1_5031270024
2298,NA1_5030962233
2299,NA1_5030745303
2300,NA1_5030704272
2301,NA1_5030673668
2302,NA1_5037431873
2303,NA1_5036076969
2304,NA1_5035449138
2305,NA1_5034395318
